data_dado_inserido;papel;tipo;empresa;setor;cotacao;data_ult_cotacao;min_52_sem;max_52_sem;vol_med_2m;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativos;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec_5a;ativo;disponibilidades;ativo_circulante;div_bruta;div_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
2021-12-07;JHSF3;ON NM;JHSF Part ON NM;Construção Civil;R$ 5,31;2021-12-07;R$ 4,63;R$ 7,72;R$ 24.917.100,00;R$ 3.643.850.000,00;R$ 4.735.690.000,00;2021-09-30;686224000;-2.03;3.96;1.34;0.82;6.47;3.25;70.9;1.9;58.5;0.45;47.7;2.44;14;-2.94;15.9;7.4;20.7;4.04;2.87;4.22;52.1;R$ 8.041.160.000,00;R$ 839.012.000,00;R$ 2.289.230.000,00;R$ 1.930.850.000,00;R$ 1.091.840.000,00;R$ 4.443.130.000,00;R$ 919.470.000,00;R$ 213.974.000,00
2021-12-07;JSLG3;ON NM;JULIO SIMOES ON NM;Transporte;R$ 7,61;2021-12-07;R$ 6,62;R$ 12,61;R$ 6.321.830,00;R$ 2.179.740.000,00;R$ 4.840.700.000,00;2021-09-30;286431000;-2.19;8.82;0.86;1.62;4.7;23.51;-47.6;4.29;18.3;0.35;49;2.35;1.5;-0.75;1.7;1.7;18.4;15.15;1.88;52.21;-41.1;R$ 6.227.530.000,00;R$ 461.654.000,00;R$ 1.979.260.000,00;R$ 3.122.610.000,00;R$ 2.660.960.000,00;R$ 1.345.200.000,00;R$ 247.016.000,00;R$ 83.080.000,00
2021-12-07;KEPL3;ON;KEPLER WEBER SA ON;Máquinas e Equipamentos;R$ 33,00;2021-12-07;R$ 27,87;R$ 45,94;R$ 9.916.170,00;R$ 1.001.580.000,00;R$ 624.948.000,00;2021-09-30;30351000;6.11;11.02;3;1.46;22.64;8.02;22.8;0.95;11.8;0.75;8.6;2.77;9.4;3.38;16.2;32.2;13.2;4.09;1.62;5.01;14.7;R$ 1.333.580.000,00;R$ 438.852.000,00;R$ 942.380.000,00;R$ 62.217.000,00;-R$ 376.635.000,00;R$ 687.143.000,00;R$ 90.909.000,00;R$ 41.133.000,00
2021-12-07;KLBN11;UNT N2;KLABIN UNT N2;Madeira e Papel;R$ 25,05;2021-12-07;R$ 22,02;R$ 30,70;R$ 149.869.000,00;R$ 28.145.600.000,00;R$ 48.095.300.000,00;2021-09-30;5617890000;-0.32;8.49;2.95;5.21;4.8;6.43;42.3;1.85;28.8;0.69;23.4;3.25;10.7;-1.39;14.9;1.5;61.4;6.92;2.6;10.99;15.2;R$ 40.836.100.000,00;R$ 8.953.220.000,00;R$ 14.075.300.000,00;R$ 28.902.900.000,00;R$ 19.949.700.000,00;R$ 5.398.000.000,00;R$ 3.313.760.000,00;R$ 963.797.000,00
2021-12-07;KLBN3;ON N2;KLABIN ON N2;Madeira e Papel;R$ 6,17;2021-12-07;R$ 4,76;R$ 6,56;R$ 772.436,00;R$ 34.662.400.000,00;R$ 54.612.100.000,00;2021-09-30;5617890000;-1.28;10.46;0.59;6.42;0.96;7.92;42.3;2.28;28.8;0.85;23.4;4;10.7;-1.71;14.9;1.2;61.4;7.86;2.6;12.48;15.2;R$ 40.836.100.000,00;R$ 8.953.220.000,00;R$ 14.075.300.000,00;R$ 28.902.900.000,00;R$ 19.949.700.000,00;R$ 5.398.000.000,00;R$ 3.313.760.000,00;R$ 963.797.000,00
2021-12-07;KLBN4;PN N2;KLABIN PN N2;Madeira e Papel;R$ 4,72;2021-12-07;R$ 4,13;R$ 6,05;R$ 3.009.770,00;R$ 26.516.500.000,00;R$ 46.466.100.000,00;2021-09-30;5617890000;-0.21;8;0.59;4.91;0.96;6.06;42.3;1.75;28.8;0.65;23.4;3.06;10.7;-1.31;14.9;1.6;61.4;6.69;2.6;10.62;15.2;R$ 40.836.100.000,00;R$ 8.953.220.000,00;R$ 14.075.300.000,00;R$ 28.902.900.000,00;R$ 19.949.700.000,00;R$ 5.398.000.000,00;R$ 3.313.760.000,00;R$ 963.797.000,00
2021-12-07;LAME3;ON;LOJAS AMERICANAS S.A. ON;Comércio;R$ 5,41;2021-12-07;R$ 4,37;R$ 10,68;R$ 39.103.800,00;R$ 10.187.100.000,00;R$ 16.797.100.000,00;2021-09-30;1883010000;0;17.34;0.31;1.56;3.46;6.05;32.9;0.39;6.5;0.23;2.5;0.98;3.9;-3.57;6.5;3.9;9;4.84;1.72;9.97;9.7;R$ 43.736.200.000,00;R$ 9.911.190.000,00;R$ 24.815.300.000,00;R$ 16.521.300.000,00;R$ 6.610.070.000,00;R$ 6.514.640.000,00;R$ 587.572.000,00;R$ 95.397.000,00
2021-12-07;LAME4;PN;LOJAS AMERICANAS S.A. PN;Comércio;R$ 5,42;2021-12-07;R$ 4,64;R$ 11,99;R$ 188.249.000,00;R$ 10.205.900.000,00;R$ 16.816.000.000,00;2021-09-30;1883010000;-0.55;17.37;0.31;1.57;3.46;6.06;32.9;0.39;6.5;0.23;2.5;0.99;3.9;-3.58;6.5;3.9;9;4.84;1.72;9.98;9.7;R$ 43.736.200.000,00;R$ 9.911.190.000,00;R$ 24.815.300.000,00;R$ 16.521.300.000,00;R$ 6.610.070.000,00;R$ 6.514.640.000,00;R$ 587.572.000,00;R$ 95.397.000,00
2021-12-07;LAVV3;ON NM;LAVVI ON NM;Construção Civil;R$ 5,07;2021-12-07;R$ 4,56;R$ 8,67;R$ 8.485.100,00;R$ 1.055.530.000,00;R$ 457.501.000,00;2021-09-30;208191000;-0.59;5.11;0.99;0.77;6.55;5.08;41.6;1.55;30.6;0.54;34.8;1.03;10.7;1.27;16.2;13.8;15.2;2.2;4.42;2.2;0;R$ 1.943.040.000,00;R$ 651.600.000,00;R$ 1.330.310.000,00;R$ 53.573.000,00;-R$ 598.027.000,00;R$ 1.362.660.000,00;R$ 206.657.000,00;R$ 45.634.000,00
2021-12-07;LCAM3;ON NM;LOCAMERICA ON NM;Diversos;R$ 23,79;2021-12-07;R$ 19,73;R$ 30,35;R$ 67.556.800,00;R$ 12.102.700.000,00;R$ 18.364.700.000,00;2021-09-30;508729000;-1.65;13.11;1.82;2.54;9.38;7.25;36.6;1.84;25.4;0.8;14.1;25.44;11;-1.64;13.8;1.6;19.3;8.41;1.19;11;59.1;R$ 15.189.700.000,00;R$ 1.791.230.000,00;R$ 3.033.760.000,00;R$ 8.053.280.000,00;R$ 6.262.050.000,00;R$ 4.772.960.000,00;R$ 923.445.000,00;R$ 267.286.000,00
2021-12-07;LEVE3;ON;MAHLE METAL LEVE ON;Automóveis e Motocicletas;R$ 31,20;2021-12-07;R$ 16,84;R$ 43,26;R$ 23.222.000,00;R$ 4.003.240.000,00;R$ 3.947.850.000,00;2021-09-30;128309000;1.96;7.46;4.18;2.33;13.4;5.93;29.1;1.16;19.6;1.37;15.6;4.88;23.1;9.66;29.2;3;31.2;5.09;2.03;5.84;7.8;R$ 2.918.550.000,00;R$ 294.891.000,00;R$ 1.616.630.000,00;R$ 239.496.000,00;-R$ 55.395.000,00;R$ 1.719.860.000,00;R$ 536.946.000,00;R$ 139.830.000,00
2021-12-07;LIGT3;ON;LIGHT SA ON;Energia Elétrica;R$ 12,26;2021-12-07;R$ 9,68;R$ 23,90;R$ 38.351.100,00;R$ 4.567.530.000,00;R$ 11.759.900.000,00;2021-09-30;372555000;3.37;6.01;2.04;0.52;23.49;2.44;21;0.3;12.4;0.17;5;1.04;6.9;-0.46;8.5;3.6;8.7;4.67;2.05;6.29;7.6;R$ 27.145.000.000,00;R$ 3.497.250.000,00;R$ 8.560.120.000,00;R$ 10.689.700.000,00;R$ 7.192.400.000,00;R$ 8.749.760.000,00;R$ 759.360.000,00;R$ 363.991.000,00
2021-12-07;LIPR3;ON;LIGHTPAR ON;Energia Elétrica;R$ 69,80;2021-12-07;R$ 55,00;R$ 74,69;R$ 9.291,00;R$ 821.197.000,00;R$ 740.142.000,00;2021-09-30;11765000;2.66;32.08;2.18;3.97;17.56;-139.42;0;0;0;3.43;0;13.4;-2.5;15.43;-3.7;2.9;12.4;-125.75;3.51;-125.66;0;R$ 239.090.000,00;R$ 81.055.000,00;R$ 85.702.000,00;R$ 0,00;-R$ 81.055.000,00;R$ 206.596.000,00;R$ 25.595.000,00;R$ 2.310.000,00
2021-12-07;LJQQ3;ON NM;QUERO-QUERO ON NM;Comércio;R$ 10,57;2021-12-07;R$ 9,68;R$ 24,87;R$ 33.575.000,00;R$ 1.979.660.000,00;R$ 1.830.680.000,00;2021-09-30;187290000;-0.66;25.38;0.42;3.73;2.84;10.13;40.2;1;9.9;0.76;4;2.57;7.5;-6.72;11;0.8;14.7;6.73;1.76;9.36;0;R$ 2.610.740.000,00;R$ 448.577.000,00;R$ 1.785.060.000,00;R$ 299.603.000,00;-R$ 148.974.000,00;R$ 530.972.000,00;R$ 78.001.000,00;R$ 15.551.000,00
2021-12-07;LLIS3;ON;LE LIS BLANC DEUX ON;Comércio;R$ 1,35;2021-12-07;R$ 1,18;R$ 5,05;R$ 1.481.250,00;R$ 92.948.800,00;R$ 1.728.230.000,00;2021-09-30;68851000;0;-0.05;-26.89;0.7;1.94;-0.5;50.4;0.12;-23.7;0.04;-61.9;1.37;-8.9;-0.06;-9.7;0;-1386.1;-55.41;1.16;-9.21;-14.8;R$ 2.120.020.000,00;R$ 58.862.000,00;R$ 496.675.000,00;R$ 1.694.150.000,00;R$ 1.635.280.000,00;R$ 133.566.000,00;-R$ 1.851.350.000,00;-R$ 49.136.000,00
2021-12-07;LOGG3;ON NM;LOG COM PROP ON NM;Exploração de Imóveis;R$ 23,29;2021-12-07;R$ 22,01;R$ 34,43;R$ 13.618.800,00;R$ 2.379.280.000,00;R$ 3.357.070.000,00;2021-09-30;102159000;-4.67;7.52;3.1;0.72;32.44;21.81;98.6;16.18;74.2;0.46;225.8;4.21;2.1;-3.03;2.3;1.4;9.5;30.55;2.2;30.77;11.8;R$ 5.163.120.000,00;R$ 364.186.000,00;R$ 1.036.160.000,00;R$ 1.341.970.000,00;R$ 977.786.000,00;R$ 3.314.120.000,00;R$ 316.378.000,00;R$ 94.658.000,00
2021-12-07;LOGN3;ON NM;Log-In ON NM;Transporte;R$ 21,85;2021-12-07;R$ 13,82;R$ 22,70;R$ 16.559.400,00;R$ 2.312.630.000,00;R$ 3.117.100.000,00;2021-09-30;105841000;1.82;11.02;1.98;5.28;4.14;12.12;21.5;1.74;14.3;1.03;15.8;4.47;8.5;-2.69;12;0;47.9;10.05;2.23;16.34;14.4;R$ 2.234.790.000,00;R$ 556.096.000,00;R$ 938.462.000,00;R$ 1.360.570.000,00;R$ 804.471.000,00;R$ 437.799.000,00;R$ 209.822.000,00;R$ 60.235.000,00
2021-12-07;LPSB3;ON NM;LOPES BRASIL ON NM;Exploração de Imóveis;R$ 2,44;2021-12-07;R$ 2,24;R$ 5,24;R$ 3.498.500,00;R$ 360.033.000,00;R$ 230.730.000,00;2021-09-30;147555000;-0.81;6.48;0.38;1.64;1.49;6.75;83.7;1.62;24;0.82;33.4;3.64;12.1;-8.21;17.8;0;25.3;3.24;2.25;4.33;18.2;R$ 439.000.000,00;R$ 129.303.000,00;R$ 178.404.000,00;R$ 0,00;-R$ 129.303.000,00;R$ 219.415.000,00;R$ 55.565.000,00;R$ 41.168.000,00
2021-12-07;LREN3;ON;RENNER ON;Comércio;R$ 29,46;2021-12-07;R$ 28,29;R$ 44,14;R$ 373.193.000,00;R$ 29.129.500.000,00;R$ 26.708.000.000,00;2021-09-30;988780000;-1.11;51.28;0.57;3.07;9.61;19.42;57.6;2.98;15.3;1.5;5.8;4.12;7.7;11.61;12.2;1.2;6;11.26;2.31;17.81;6;R$ 19.462.800.000,00;R$ 5.790.720.000,00;R$ 12.473.200.000,00;R$ 3.369.300.000,00;-R$ 2.421.420.000,00;R$ 9.497.620.000,00;R$ 567.998.000,00;R$ 171.956.000,00
2021-12-07;LUPA3;ON NM;LUPATECH ON NM;Petróleo, Gás e Biocombustíveis;R$ 6,09;2021-12-07;R$ 2,01;R$ 11,30;R$ 22.497.300,00;R$ 177.316.000,00;R$ 299.477.000,00;2021-09-30;29116000;9.73;1.83;3.32;1.33;4.57;-11.74;27.3;2.17;-18.5;0.35;118.5;1.05;-2.9;-1.42;-3.1;0;72.6;-30.48;2.96;-19.83;-8.9;R$ 512.858.000,00;R$ 16.352.000,00;R$ 254.660.000,00;R$ 138.513.000,00;R$ 122.161.000,00;R$ 133.184.000,00;R$ 96.736.000,00;R$ 121.000,00
2021-12-07;LUXM4;PN;TREVISA INVESTIMENTOS SA PN;Transporte;R$ 81,03;2021-12-07;R$ 59,54;R$ 81,05;R$ 35.673,00;R$ 421.032.000,00;R$ 411.722.000,00;2021-09-30;5196000;-0.01;27.83;2.91;4.12;19.69;21.14;30.3;3.43;16.2;2.64;12.3;21.62;12.5;-30.03;15.7;2;14.8;11.7;1.83;20.67;3;R$ 159.232.000,00;R$ 28.471.000,00;R$ 42.899.000,00;R$ 19.161.000,00;-R$ 9.310.000,00;R$ 102.314.000,00;R$ 15.128.000,00;R$ 5.983.000,00
2021-12-07;LWSA3;ON NM;LOCAWEB ON NM;Programas e Serviços;R$ 13,82;2021-12-07;R$ 11,74;R$ 34,99;R$ 164.442.000,00;R$ 8.148.020.000,00;R$ 6.452.140.000,00;2021-09-30;589582000;6.97;19308.1;0;2.76;5;258.61;45.6;11.73;4.5;1.94;0.1;4.83;0.7;7.89;1.3;0.2;0;59.23;3.82;204.78;53.2;R$ 4.202.080.000,00;R$ 1.803.640.000,00;R$ 2.284.690.000,00;R$ 107.759.000,00;-R$ 1.695.880.000,00;R$ 2.950.560.000,00;R$ 422.000,00;-R$ 3.736.000,00
2021-12-07;MATD3;ON NM;MATER DEI ON NM;Serv.Méd.Hospit. Análises e Diagnósticos;R$ 16,62;2021-12-07;R$ 13,97;R$ 21,55;R$ 9.802.110,00;R$ 5.901.050.000,00;R$ 4.805.840.000,00;2021-09-30;355057000;2.28;0;0;3.85;4.31;0;0;0;0;2.36;0;4.12;0;7.97;0;0;0;0;6.09;0;0;R$ 2.504.340.000,00;R$ 1.353.460.000,00;R$ 1.712.880.000,00;R$ 258.249.000,00;-R$ 1.095.210.000,00;R$ 1.531.620.000,00;R$ 0,00;R$ 43.634.000,00
2021-12-07;MBLY3;ON NM;MOBLY ON NM;Programas e Serviços;R$ 5,44;2021-12-07;R$ 4,42;R$ 26,40;R$ 4.886.540,00;R$ 579.305.000,00;R$ 427.880.000,00;2021-09-30;106490000;1.3;-6.31;-0.86;0.88;6.17;-7.32;39;0.81;-11.1;0.58;-12.9;1.09;-7.9;1.6;-13.7;0;-14;-10.43;4.06;-5.41;0;R$ 1.003.580.000,00;R$ 339.829.000,00;R$ 707.349.000,00;R$ 188.404.000,00;-R$ 151.425.000,00;R$ 657.212.000,00;-R$ 91.857.000,00;-R$ 25.685.000,00
2021-12-07;MDIA3;ON NM;M.DIASBRANCO ON NM;Alimentos Processados;R$ 28,07;2021-12-07;R$ 25,68;R$ 34,57;R$ 39.144.300,00;R$ 9.515.730.000,00;R$ 9.482.810.000,00;2021-09-30;339000000;1.48;16.9;1.66;1.38;20.34;27.48;28.9;1.29;4.7;0.9;7.7;2.96;3.3;9.68;4.3;2.2;8.2;15.18;3.2;27.39;8.5;R$ 10.588.100.000,00;R$ 1.881.750.000,00;R$ 4.677.800.000,00;R$ 1.848.830.000,00;-R$ 32.919.900,00;R$ 6.893.860.000,00;R$ 563.011.000,00;R$ 196.667.000,00
2021-12-07;MDNE3;ON NM;MOURA DUBEUX ON NM;Construção Civil;R$ 5,17;2021-12-07;R$ 4,50;R$ 11,77;R$ 1.900.790,00;R$ 438.980.000,00;R$ 386.373.000,00;2021-09-30;84909000;-0.39;5.77;0.9;0.41;12.52;5.28;32.9;0.66;12.5;0.18;11.9;0.83;3.4;-1.45;3.7;0;7.2;4.36;1.93;4.65;2.5;R$ 2.462.140.000,00;R$ 187.881.000,00;R$ 1.098.010.000,00;R$ 135.274.000,00;-R$ 52.607.000,00;R$ 1.062.900.000,00;R$ 76.059.000,00;R$ 25.661.000,00
2021-12-07;MEAL3;ON NM;IMC S/A ON NM;Hoteis e Restaurantes;R$ 2,77;2021-12-07;R$ 2,60;R$ 4,93;R$ 8.745.900,00;R$ 793.245.000,00;R$ 965.638.000,00;2021-09-30;286370000;-0.36;-10.13;-0.27;0.68;4.04;-11.31;30.7;0.48;-4.3;0.27;-4.8;2.24;-2.4;-0.77;-3.1;0;-6.8;8.87;1.81;-13.77;-0.5;R$ 2.976.120.000,00;R$ 536.569.000,00;R$ 789.867.000,00;R$ 708.962.000,00;R$ 172.393.000,00;R$ 1.158.050.000,00;-R$ 78.310.000,00;-R$ 4.450.000,00
2021-12-07;MELK3;ON NM;MELNICK ON NM;Construção Civil;R$ 4,18;2021-12-07;R$ 3,34;R$ 7,76;R$ 4.268.950,00;R$ 869.312.000,00;R$ 359.295.000,00;2021-09-30;207969000;-3.46;16.2;0.26;0.74;5.66;13.7;22.6;1.27;9.3;0.44;9.2;0.8;3.2;0.87;4.5;5.1;4.6;5.31;2.69;5.66;0;R$ 1.969.950.000,00;R$ 545.021.000,00;R$ 1.739.650.000,00;R$ 35.004.000,00;-R$ 510.017.000,00;R$ 1.177.750.000,00;R$ 53.673.000,00;R$ 19.725.000,00
2021-12-07;MGEL4;PN N1;MANGELS PN N1;Siderurgia e Metalurgia;R$ 13,41;2021-12-07;R$ 5,95;R$ 26,21;R$ 48.530,00;R$ 77.552.900,00;R$ 733.778.000,00;2021-09-30;5783210;-1.4;0.37;36.38;-0.29;-46.97;0.78;16.4;0.1;12.2;0.13;25.8;0.35;16.7;-0.16;22.5;0;-77.4;6.19;2.44;7.37;14.8;R$ 595.332.000,00;R$ 91.257.000,00;R$ 371.820.000,00;R$ 747.482.000,00;R$ 656.225.000,00;-R$ 271.646.000,00;R$ 210.368.000,00;-R$ 6.461.000,00
2021-12-07;MGLU3;ON NM;MAGAZ LUIZA ON NM;Comércio;R$ 7,62;2021-12-07;R$ 6,76;R$ 26,22;R$ 713.535.000,00;R$ 50.855.300.000,00;R$ 51.101.900.000,00;2021-09-30;6673930000;4.38;70.91;0.11;4.68;1.63;94.53;23.9;1.41;1.5;1.66;2;7.79;1.8;258.09;2.8;0.5;6.6;38.86;1.49;94.99;33.5;R$ 30.549.500.000,00;R$ 2.105.410.000,00;R$ 19.874.000.000,00;R$ 2.352.030.000,00;R$ 246.622.000,00;R$ 10.872.500.000,00;R$ 717.179.000,00;R$ 143.516.000,00
2021-12-07;MILS3;ON NM;MILLS ON NM;Construção e Engenharia;R$ 6,13;2021-12-07;R$ 4,82;R$ 8,97;R$ 8.135.320,00;R$ 1.545.800.000,00;R$ 1.439.320.000,00;2021-09-30;252169000;-2.7;23.27;0.26;1.42;4.31;13.66;50.8;2.32;17;1.06;9.9;3.82;7.8;7.29;10.5;3.1;6.1;5.57;3.38;12.72;26.4;R$ 1.452.760.000,00;R$ 327.750.000,00;R$ 574.581.000,00;R$ 221.279.000,00;-R$ 106.471.000,00;R$ 1.088.030.000,00;R$ 66.434.000,00;R$ 31.493.000,00
2021-12-07;MNDL3;ON;MUNDIAL S/A ON;Tecidos, Vestuário e Calçados;R$ 35,46;2021-12-07;R$ 20,53;R$ 68,96;R$ 140.355,00;R$ 87.940.800,00;R$ 351.450.000,00;2021-09-30;2480000;-11.35;2.25;15.79;-0.76;-46.53;1.07;36.4;0.13;12.3;0.07;5.9;-0.15;6.7;-0.09;7.2;0;-33.9;3.66;0.4;4.28;9.9;R$ 1.221.640.000,00;R$ 5.155.000,00;R$ 405.517.000,00;R$ 268.664.000,00;R$ 263.509.000,00;-R$ 115.403.000,00;R$ 39.164.000,00;R$ 10.151.000,00
2021-12-07;MNPR3;ON;MINUPAR ON;Alimentos Processados;R$ 7,08;2021-12-07;R$ 6,23;R$ 25,00;R$ 105.666,00;R$ 50.268.000,00;R$ 50.770.000,00;2021-09-30;7100000;1.14;5.84;1.21;-0.14;-50.84;1.16;24.1;0.17;14.2;0.2;2.8;-0.13;16.8;-0.1;17.7;0;-2.4;1.01;0.23;1.17;11.5;R$ 256.856.000,00;R$ 144.000,00;R$ 117.207.000,00;R$ 646.000,00;R$ 502.000,00;-R$ 360.965.000,00;R$ 8.609.000,00;R$ 12.317.000,00
2021-12-07;MOAR3;ON;MONTEIRO ARANHA ON;Holdings Diversificadas;R$ 431,00;2021-12-07;R$ 188,41;R$ 431,00;R$ 1.291.020,00;R$ 5.280.180.000,00;R$ 5.138.240.000,00;2021-09-30;12251000;0;8.53;50.52;3.99;107.93;-150.1;364.5;-9565.55;6373;2.57;-112119;12.74;-1.7;-41.73;-2.3;9;46.8;-149.56;3.15;-146.06;176.3;R$ 2.055.750.000,00;R$ 550.178.000,00;R$ 606.994.000,00;R$ 408.238.000,00;-R$ 141.940.000,00;R$ 1.322.230.000,00;R$ 618.896.000,00;R$ 3.828.000,00
2021-12-07;MOSI3;ON NM;MOSAICO SA ON NM;Programas e Serviços;R$ 9,96;2021-12-07;R$ 8,41;R$ 41,03;R$ 12.681.500,00;R$ 1.260.890.000,00;R$ 717.635.000,00;2021-09-30;126596000;6.75;39.02;0.26;1.88;5.3;108.42;89.5;5.75;5.3;1.76;14.7;2.29;1.6;2.3;8.1;0;4.8;35.75;13.3;61.71;0;R$ 717.855.000,00;R$ 544.311.000,00;R$ 595.881.000,00;R$ 1.052.000,00;-R$ 543.259.000,00;R$ 670.337.000,00;R$ 32.310.000,00;R$ 2.147.000,00
2021-12-07;MOVI3;ON NM;MOVIDA ON NM;Diversos;R$ 17,78;2021-12-07;R$ 14,85;R$ 22,77;R$ 42.346.900,00;R$ 6.441.730.000,00;R$ 12.158.700.000,00;2021-09-30;362302000;-0.28;8.87;2;2.03;8.77;5.07;39.4;1.41;27.7;0.33;15.9;0.9;6.4;-0.9;12.6;1.8;22.9;7.59;4.1;9.56;20.6;R$ 19.735.800.000,00;R$ 8.274.310.000,00;R$ 9.415.680.000,00;R$ 13.991.300.000,00;R$ 5.716.960.000,00;R$ 3.178.130.000,00;R$ 726.369.000,00;R$ 259.381.000,00
2021-12-07;MRFG3;ON NM;Marfrig ON NM;Alimentos Processados;R$ 21,25;2021-12-07;R$ 11,89;R$ 27,70;R$ 183.726.000,00;R$ 14.691.600.000,00;R$ 29.058.200.000,00;2021-09-30;691370000;1.92;3.02;7.03;3.02;7.04;1.34;18.7;0.18;13.8;0.31;8.5;1.64;23.3;-0.98;38.6;7.8;99.9;2.33;1.54;2.65;47.4;R$ 47.109.800.000,00;R$ 15.600.800.000,00;R$ 25.488.900.000,00;R$ 29.967.300.000,00;R$ 14.366.500.000,00;R$ 4.866.930.000,00;R$ 4.863.320.000,00;R$ 1.675.240.000,00
2021-12-07;MRVE3;ON NM;MRV ON NM;Construção Civil;R$ 11,57;2021-12-07;R$ 10,01;R$ 19,90;R$ 66.683.500,00;R$ 5.586.860.000,00;R$ 9.331.700.000,00;2021-09-30;482875000;-3.07;7.97;1.45;0.93;12.41;7.38;27.2;0.81;10.9;0.28;11.3;1.08;3.8;-1.53;4.3;5.5;11.7;10.51;2.17;12.33;11.3;R$ 19.668.000.000,00;R$ 1.207.330.000,00;R$ 9.635.460.000,00;R$ 4.952.160.000,00;R$ 3.744.840.000,00;R$ 5.993.850.000,00;R$ 700.883.000,00;R$ 165.161.000,00
2021-12-07;MTRE3;ON NM;MITRE REALTY ON NM;Construção Civil;R$ 7,00;2021-12-07;R$ 5,71;R$ 16,06;R$ 5.577.610,00;R$ 740.425.000,00;R$ 466.195.000,00;2021-09-30;105775000;-2.64;20.96;0.33;0.75;9.34;14.58;34.7;1.33;9.1;0.5;6.7;0.98;3.4;1.29;4.6;8.1;3.6;8.63;3.33;9.18;47.5;R$ 1.491.100.000,00;R$ 368.643.000,00;R$ 1.076.420.000,00;R$ 94.413.000,00;-R$ 274.230.000,00;R$ 987.574.000,00;R$ 35.334.000,00;R$ 4.641.000,00
2021-12-07;MTSA4;PN;METISA PN;Máquinas e Equipamentos;R$ 41,29;2021-12-07;R$ 26,83;R$ 53,87;R$ 144.327,00;R$ 377.278.000,00;R$ 371.500.000,00;2021-09-30;9137260;-0.32;7.2;5.73;1.22;33.98;5.32;28.6;0.7;13.2;0.83;9.7;1.69;15.6;1.78;19.6;5.5;16.9;4.67;2.67;5.24;21.2;R$ 455.897.000,00;R$ 60.924.900,00;R$ 357.761.000,00;R$ 55.146.900,00;-R$ 5.778.040,00;R$ 310.469.000,00;R$ 52.367.500,00;R$ 13.844.800,00
2021-12-07;MULT3;ON N2;Multiplan ON N2;Exploração de Imóveis;R$ 20,07;2021-12-07;R$ 17,30;R$ 27,74;R$ 173.359.000,00;R$ 12.057.300.000,00;R$ 14.061.000.000,00;2021-09-30;600761000;-2.81;31.21;0.64;1.87;10.76;21.75;77.2;10.53;48.4;1.1;33.7;12.25;5.1;-4.65;5.8;2.3;6;18.81;2.12;25.37;-0.5;R$ 10.917.000.000,00;R$ 1.177.610.000,00;R$ 1.861.290.000,00;R$ 3.181.310.000,00;R$ 2.003.700.000,00;R$ 6.462.260.000,00;R$ 386.351.000,00;R$ 99.404.000,00
2021-12-07;MWET4;PN;WETZEL S.A. PN;Material de Transporte;R$ 16,98;2021-12-07;R$ 5,67;R$ 40,39;R$ 54.365,00;R$ 34.944.800,00;R$ 89.501.800,00;2021-09-30;2058000;21.29;0.2;83.15;-0.73;-23.33;8.62;16.1;0.15;1.8;0.15;75.1;19.23;1.8;-0.19;2;0;-356.4;10.87;1.02;22.07;14.2;R$ 230.297.000,00;R$ 214.000,00;R$ 96.759.000,00;R$ 54.771.000,00;R$ 54.557.000,00;-R$ 48.018.000,00;R$ 171.119.000,00;R$ 2.124.000,00
2021-12-07;MYPK3;ON;IOCHPE-MAXION ON;Automóveis e Motocicletas;R$ 15,37;2021-12-07;R$ 11,70;R$ 19,51;R$ 30.440.700,00;R$ 2.362.680.000,00;R$ 6.980.130.000,00;2021-09-30;153720000;-0.77;7.53;2.04;0.58;26.5;2.67;12.5;0.19;6.9;0.16;3.3;1.39;6.1;-0.77;7.7;0;7.7;4.74;1.32;7.88;11;R$ 14.431.500.000,00;R$ 1.006.990.000,00;R$ 6.953.970.000,00;R$ 5.624.440.000,00;R$ 4.617.460.000,00;R$ 4.074.170.000,00;R$ 313.605.000,00;R$ 177.016.000,00
2021-12-07;NEOE3;ON NM;NEOENERGIA ON NM;Energia Elétrica;R$ 17,81;2021-12-07;R$ 14,61;R$ 18,85;R$ 39.224.200,00;R$ 21.617.700.000,00;R$ 51.334.700.000,00;2021-09-30;1213800000;-0.95;5.04;3.53;0.91;19.65;2.66;24.4;0.52;19.5;0.27;10.6;-13.6;10;-0.56;11.4;3;18;5.12;0.92;6.33;19.8;R$ 81.030.000.000,00;R$ 4.407.000.000,00;R$ 18.125.000.000,00;R$ 34.124.000.000,00;R$ 29.717.000.000,00;R$ 23.854.000.000,00;R$ 4.285.000.000,00;R$ 1.281.000.000,00
